!ALA_ASP_M_RXN_ASPT	:	asp_L_c -> fum_c + nh4_c	! LEFT-TO-RIGHT	! C4H6NO4 -> C4H2O4 + H4N	! -1 -> -2 + 1	! L-aspartase	! Alanine and Aspartate Metabolism	! b4139	! aspA
OXPHOS_RXN_NADH10	:	h_c + nadh_c + mqn8_c -> mql8_c + nad_c	! LEFT-TO-RIGHT	! H + C21H27N7O14P2 + C51H72O2 -> C51H74O2 + C21H26N7O14P2	! 1 + -2 + 0 -> 0 + -1	! NADH dehydrogenase (menaquinone-8 & 0 protons)	! Oxidative Phosphorylation	! b1109	! ndh
OXPHOS_RXN_NADH16pp	:	nadh_c + q8_c + 4.0 * h_c -> nad_c + 3.0 * h_p + q8h2_c	! LEFT-TO-RIGHT	! C21H27N7O14P2 + C49H74O4 + 4.0 * H -> C21H26N7O14P2 + 3.0 * H + C49H76O4	! -2 + 0 + 4.0 * 1 -> -1 + 3.0 * 1 + 0	! NADH dehydrogenase (ubiquinone-8 & 3 protons) (periplasm)	! Oxidative Phosphorylation	! b2276&b2277&b2278&b2279&b2280&b2281&b2282&b2283&b2284&b2285&b2286&b2287&b2288	! nuoN&nuoM&nuoL&nuoK&nuoJ&nuoI&nuoH&nuoG&nuoF&nuoE&nuoC&nuoB&nuoA
OXPHOS_RXN_NADH17pp	:	nadh_c + mqn8_c + 4.0 * h_c -> nad_c + mql8_c + 3.0 * h_p	! LEFT-TO-RIGHT	! C21H27N7O14P2 + C51H72O2 + 4.0 * H -> C21H26N7O14P2 + C51H74O2 + 3.0 * H	! -2 + 0 + 4.0 * 1 -> -1 + 0 + 3.0 * 1	! NADH dehydrogenase (menaquinone-8 & 3 protons) (periplasm)	! Oxidative Phosphorylation	! b2276&b2277&b2278&b2279&b2280&b2281&b2282&b2283&b2284&b2285&b2286&b2287&b2288	! nuoN&nuoM&nuoL&nuoK&nuoJ&nuoI&nuoH&nuoG&nuoF&nuoE&nuoC&nuoB&nuoA
OXPHOS_RXN_NADH18pp	:	nadh_c + 2dmmq8_c + 4.0 * h_c -> nad_c + 3.0 * h_p + 2dmmql8_c	! LEFT-TO-RIGHT	! C21H27N7O14P2 + C50H70O2 + 4.0 * H -> C21H26N7O14P2 + 3.0 * H + C50H72O2	! -2 + 0 + 4.0 * 1 -> -1 + 3.0 * 1 + 0	! NADH dehydrogenase (demethylmenaquinone-8 & 3 protons) (periplasm)	! Oxidative Phosphorylation	! b2276&b2277&b2278&b2279&b2280&b2281&b2282&b2283&b2284&b2285&b2286&b2287&b2288	! nuoN&nuoM&nuoL&nuoK&nuoJ&nuoI&nuoH&nuoG&nuoF&nuoE&nuoC&nuoB&nuoA
OXPHOS_RXN_NADH5	:	nadh_c + q8_c + h_c -> q8h2_c + nad_c	! LEFT-TO-RIGHT	! C21H27N7O14P2 + C49H74O4 + H -> C49H76O4 + C21H26N7O14P2	! -2 + 0 + 1 -> 0 + -1	! NADH dehydrogenase (ubiquinone-8 )	! Oxidative Phosphorylation	! b1109	! ndh
OXPHOS_RXN_NADH9	:	2dmmq8_c + nadh_c + h_c -> 2dmmql8_c + nad_c	! LEFT-TO-RIGHT	! C50H70O2 + C21H27N7O14P2 + H -> C50H72O2 + C21H26N7O14P2	! 0 + -2 + 1 -> 0 + -1	! NADH dehydrogenase (demethylmenaquinone-8 & 0 protons)	! Oxidative Phosphorylation	! b1109	! ndh
OXPHOS_RXN_NADPHQR2	:	q8_c + h_c + nadph_c -> nadp_c + q8h2_c	! LEFT-TO-RIGHT	! C49H74O4 + H + C21H26N7O17P3 -> C21H25N7O17P3 + C49H76O4	! 0 + 1 + -4 -> -3 + 0	! NADPH Quinone Reductase (Ubiquinone-8)	! Oxidative Phosphorylation	! b3028	! mdaB
OXPHOS_RXN_NADPHQR3	:	nadph_c + h_c + mqn8_c -> nadp_c + mql8_c	! LEFT-TO-RIGHT	! C21H26N7O17P3 + H + C51H72O2 -> C21H25N7O17P3 + C51H74O2	! -4 + 1 + 0 -> -3 + 0	! NADPH Quinone Reductase (Menaquinone-8)	! Oxidative Phosphorylation	! b3028	! mdaB
OXPHOS_RXN_NADPHQR4	:	2dmmq8_c + nadph_c + h_c -> nadp_c + 2dmmql8_c	! LEFT-TO-RIGHT	! C50H70O2 + C21H26N7O17P3 + H -> C21H25N7O17P3 + C50H72O2	! 0 + -4 + 1 -> -3 + 0	! NADPH Quinone Reductase (2-Demethylmenaquinone-8)	! Oxidative Phosphorylation	! b3028	! mdaB
OXPHOS_RXN_POX	:	h2o_c + q8_c + pyr_c -> ac_c + q8h2_c + co2_c	! LEFT-TO-RIGHT	! H2O + C49H74O4 + C3H3O3 -> C2H3O2 + C49H76O4 + CO2	! 0 + 0 + -1 -> -1 + 0 + 0	! pyruvate oxidase	! Oxidative Phosphorylation	! b0871	! poxB
OXPHOS_RXN_PPK2r	:	atp_c + ppi_c <-> adp_c + pppi_c	! REVERSIBLE	! C10H12N5O13P3 + HO7P2 <-> C10H12N5O10P2 + HO10P3	! -4 + -3 <-> -3 + -4	! polyphosphate kinase	! Oxidative Phosphorylation	! b2501	! ppk
OXPHOS_RXN_PPKr	:	atp_c + pi_c <-> adp_c + ppi_c	! REVERSIBLE	! C10H12N5O13P3 + HO4P <-> C10H12N5O10P2 + HO7P2	! -4 + -2 <-> -3 + -3	! polyphosphate kinase	! Oxidative Phosphorylation	! b2501	! ppk
OXPHOS_RXN_QMO2	:	q8h2_c + 2.0 * o2_c -> q8_c + 2.0 * o2s_c + 2.0 * h_c	! LEFT-TO-RIGHT	! C49H76O4 + 2.0 * O2 -> C49H74O4 + 2.0 * O2 + 2.0 * H	! 0 + 2.0 * 0 -> 0 + 2.0 * -1 + 2.0 * 1	! quinol monooxygenase (Ubiquinol-8)	! Oxidative Phosphorylation	! b3029	! ygiN
OXPHOS_RXN_QMO3	:	mql8_c + 2.0 * o2_c -> 2.0 * h_c + 2.0 * o2s_c + mqn8_c	! LEFT-TO-RIGHT	! C51H74O2 + 2.0 * O2 -> 2.0 * H + 2.0 * O2 + C51H72O2	! 0 + 2.0 * 0 -> 2.0 * 1 + 2.0 * -1 + 0	! quinol monooxygenase (menaquinol 8)	! Oxidative Phosphorylation	! b3029	! ygiN
OXPHOS_RXN_SUCDi	:	q8_c + succ_c <-> fum_c + q8h2_c	! LEFT-TO-RIGHT	! C49H74O4 + C4H4O4 -> C4H2O4 + C49H76O4	! 0 + -2 -> -2 + 0	! succinate dehydrogenase (irreversible)	! Oxidative Phosphorylation	! b0721&b0722&b0723&b0724	! sdhC&sdhD&sdhA&sdhB
OXPHOS_RXN_THD2pp	:	nadh_c + nadp_c + 2.0 * h_p -> nadph_c + 2.0 * h_c + nad_c	! LEFT-TO-RIGHT	! C21H27N7O14P2 + C21H25N7O17P3 + 2.0 * H -> C21H26N7O17P3 + 2.0 * H + C21H26N7O14P2	! -2 + -3 + 2.0 * 1 -> -4 + 2.0 * 1 + -1	! NAD(P) transhydrogenase (periplasm)	! Oxidative Phosphorylation	! b1602&b1603	! pntB&pntA
OXPHOS_RXN_TRDR	:	trdox_c + h_c + nadph_c -> nadp_c + trdrd_c	! LEFT-TO-RIGHT	! X + H + C21H26N7O17P3 -> C21H25N7O17P3 + XH2	! 0 + 1 + -4 -> -3 + 0	! thioredoxin reductase (NADPH)	! Oxidative Phosphorylation	! b3781&b0888|b0888&b2582	! trxA&trxB|trxB&trxC
PPP_RXN_EDA	:	2ddg6p_c -> pyr_c + g3p_c	! LEFT-TO-RIGHT	! C6H8O9P -> C3H3O3 + C3H5O6P	! -3 -> -1 + -2	! 2-dehydro-3-deoxy-phosphogluconate aldolase	! Pentose Phosphate Pathway	! b1850	! eda
PPP_RXN_EDD	:	6pgc_c -> 2ddg6p_c + h2o_c	! LEFT-TO-RIGHT	! C6H10O10P -> C6H8O9P + H2O	! -3 -> -3 + 0	! 6-phosphogluconate dehydratase	! Pentose Phosphate Pathway	! b1851	! edd
PPP_RXN_FBA3	:	s17bp_c <-> dhap_c + e4p_c	! REVERSIBLE	! C7H12O13P2 <-> C3H5O6P + C4H7O7P	! -4 <-> -2 + -2	! Sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase	! Pentose Phosphate Pathway	! b2925	! fbaA
PPP_RXN_G6PDH2r	:	g6p_c + nadp_c <-> nadph_c + 6pgl_c + h_c	! REVERSIBLE	! C6H11O9P + C21H25N7O17P3 <-> C21H26N7O17P3 + C6H9O9P + H	! -2 + -3 <-> -4 + -2 + 1	! glucose 6-phosphate dehydrogenase	! Pentose Phosphate Pathway	! b1852	! zwf
PPP_RXN_GND	:	6pgc_c + nadp_c -> nadph_c + co2_c + ru5p_D_c	! LEFT-TO-RIGHT	! C6H10O10P + C21H25N7O17P3 -> C21H26N7O17P3 + CO2 + C5H9O8P	! -3 + -3 -> -4 + 0 + -2	! phosphogluconate dehydrogenase	! Pentose Phosphate Pathway	! b2029	! gnd
PPP_RXN_PFK_3	:	atp_c + s7p_c -> adp_c + s17bp_c + h_c	! LEFT-TO-RIGHT	! C10H12N5O13P3 + C7H13O10P -> C10H12N5O10P2 + C7H12O13P2 + H	! -4 + -2 -> -3 + -4 + 1	! phosphofructokinase (s7p)	! Pentose Phosphate Pathway	! b3916	! pfkA
PPP_RXN_PGL	:	6pgl_c + h2o_c -> 6pgc_c + h_c	! LEFT-TO-RIGHT	! C6H9O9P + H2O -> C6H10O10P + H	! -2 + 0 -> -3 + 1	! 6-phosphogluconolactonase	! Pentose Phosphate Pathway	! b0767	! pgl
PPP_RXN_RPE	:	ru5p_D_c <-> xu5p_D_c	! REVERSIBLE	! C5H9O8P <-> C5H9O8P	! -2 <-> -2	! ribulose 5-phosphate 3-epimerase	! Pentose Phosphate Pathway	! b4301|b3386	! sgcE|rpe
PPP_RXN_RPI	:	r5p_c <-> ru5p_D_c	! REVERSIBLE	! C5H9O8P <-> C5H9O8P	! -2 <-> -2	! ribose-5-phosphate isomerase	! Pentose Phosphate Pathway	! b2914|b4090	! rpiA|rpiB
PPP_RXN_TALA	:	g3p_c + s7p_c <-> e4p_c + f6p_c	! REVERSIBLE	! C3H5O6P + C7H13O10P <-> C4H7O7P + C6H11O9P	! -2 + -2 <-> -2 + -2	! transaldolase	! Pentose Phosphate Pathway	! b2464|b0008	! talA|talB
PPP_RXN_TKT1	:	r5p_c + xu5p_D_c <-> g3p_c + s7p_c	! REVERSIBLE	! C5H9O8P + C5H9O8P <-> C3H5O6P + C7H13O10P	! -2 + -2 <-> -2 + -2	! transketolase	! Pentose Phosphate Pathway	! b2935|b2465	! tktA|tktB
PPP_RXN_TKT2	:	e4p_c + xu5p_D_c <-> f6p_c + g3p_c	! REVERSIBLE	! C4H7O7P + C5H9O8P <-> C6H11O9P + C3H5O6P	! -2 + -2 <-> -2 + -2	! transketolase	! Pentose Phosphate Pathway	! b2935|b2465	! tktA|tktB
PUR_PYR_BS_RXN_ADSL1r	:	dcamp_c <-> amp_c + fum_c	! REVERSIBLE	! C14H14N5O11P <-> C10H12N5O7P + C4H2O4	! -4 <-> -2 + -2	! adenylsuccinate lyase	! Purine and Pyrimidine Biosynthesis	! b1131	! purB
PUR_PYR_BS_RXN_ADSL2r	:	25aics_c <-> aicar_c + fum_c	! REVERSIBLE	! C13H15N4O12P <-> C9H13N4O8P + C4H2O4	! -4 <-> -2 + -2	! adenylosuccinate lyase	! Purine and Pyrimidine Biosynthesis	! b1131	! purB
PUR_PYR_BS_RXN_ADSS	:	asp_L_c + gtp_c + imp_c -> gdp_c + dcamp_c + 2.0 * h_c + pi_c	! LEFT-TO-RIGHT	! C4H6NO4 + C10H12N5O14P3 + C10H11N4O8P -> C10H12N5O11P2 + C14H14N5O11P + 2.0 * H + HO4P	! -1 + -4 + -2 -> -3 + -4 + 2.0 * 1 + -2	! adenylosuccinate synthase	! Purine and Pyrimidine Biosynthesis	! b4177	! purA
PUR_PYR_BS_RXN_AICART	:	10fthf_c + aicar_c <-> fprica_c + thf_c	! REVERSIBLE	! C20H21N7O7 + C9H13N4O8P <-> C10H13N4O9P + C19H21N7O6	! -2 + -2 <-> -2 + -2	! phosphoribosylaminoimidazolecarboxamide formyltransferase	! Purine and Pyrimidine Biosynthesis	! b4006	! purH
PUR_PYR_BS_RXN_AIRC2	:	atp_c + air_c + hco3_c -> 5caiz_c + h_c + pi_c + adp_c	! LEFT-TO-RIGHT	! C10H12N5O13P3 + C8H12N3O7P + CHO3 -> C9H11N3O9P + H + HO4P + C10H12N5O10P2	! -4 + -2 + -1 -> -3 + 1 + -2 + -3	! phosphoribosylaminoimidazole carboxylase	! Purine and Pyrimidine Biosynthesis	! b0522	! purK
PUR_PYR_BS_RXN_AIRC3	:	5aizc_c <-> 5caiz_c	! REVERSIBLE	! C9H11N3O9P <-> C9H11N3O9P	! -3 <-> -3	! phosphoribosylaminoimidazole carboxylase (mutase rxn)	! Purine and Pyrimidine Biosynthesis	! b0523	! purE
PUR_PYR_BS_RXN_ASPCT	:	asp_L_c + cbp_c -> pi_c + h_c + cbasp_c	! LEFT-TO-RIGHT	! C4H6NO4 + CH2NO5P -> HO4P + H + C5H6N2O5	! -1 + -2 -> -2 + 1 + -2	! aspartate carbamoyltransferase	! Purine and Pyrimidine Biosynthesis	! b4244&b4245|b4245	! pyrI&pyrB|pyrB
PUR_PYR_BS_RXN_CTPS2	:	atp_c + h2o_c + utp_c + gln_L_c -> adp_c + glu_L_c + ctp_c + 2.0 * h_c + pi_c	! LEFT-TO-RIGHT	! C10H12N5O13P3 + H2O + C9H11N2O15P3 + C5H10N2O3 -> C10H12N5O10P2 + C5H8NO4 + C9H12N3O14P3 + 2.0 * H + HO4P	! -4 + 0 + -4 + 0 -> -3 + -1 + -4 + 2.0 * 1 + -2	! CTP synthase (glutamine)	! Purine and Pyrimidine Biosynthesis	! b2780	! pyrG
PUR_PYR_BS_RXN_DHORD2	:	q8_c + dhor_S_c -> orot_c + q8h2_c	! LEFT-TO-RIGHT	! C49H74O4 + C5H5N2O4 -> C5H3N2O4 + C49H76O4	! 0 + -1 -> -1 + 0	! dihydoorotic acid dehydrogenase (quinone8)	! Purine and Pyrimidine Biosynthesis	! b0945	! pyrD
PUR_PYR_BS_RXN_DHORD5	:	mqn8_c + dhor_S_c -> mql8_c + orot_c	! LEFT-TO-RIGHT	! C51H72O2 + C5H5N2O4 -> C51H74O2 + C5H3N2O4	! 0 + -1 -> 0 + -1	! dihydroorotic acid (menaquinone-8)	! Purine and Pyrimidine Biosynthesis	! b0945	! pyrD
PUR_PYR_BS_RXN_DHORDfum	:	fum_c + dhor_S_c -> orot_c + succ_c	! LEFT-TO-RIGHT	! C4H2O4 + C5H5N2O4 -> C5H3N2O4 + C4H4O4	! -2 + -1 -> -1 + -2	! Fumarate dependent DHORD	! Purine and Pyrimidine Biosynthesis	! Unknown	! Unknown
PUR_PYR_BS_RXN_DHORTS	:	h2o_c + dhor_S_c <-> cbasp_c + h_c	! REVERSIBLE	! H2O + C5H5N2O4 <-> C5H6N2O5 + H	! 0 + -1 <-> -2 + 1	! dihydroorotase	! Purine and Pyrimidine Biosynthesis	! b1062	! pyrC
PUR_PYR_BS_RXN_GARFT	:	gar_c + 10fthf_c <-> thf_c + fgam_c + h_c	! REVERSIBLE	! C7H14N2O8P + C20H21N7O7 <-> C19H21N7O6 + C8H13N2O9P + H	! -1 + -2 <-> -2 + -2 + 1	! phosphoribosylglycinamide formyltransferase	! Purine and Pyrimidine Biosynthesis	! b2500	! purN
PUR_PYR_BS_RXN_GART	:	atp_c + for_c + gar_c -> adp_c + fgam_c + pi_c + h_c	! LEFT-TO-RIGHT	! C10H12N5O13P3 + CH1O2 + C7H14N2O8P -> C10H12N5O10P2 + C8H13N2O9P + HO4P + H	! -4 + -1 + -1 -> -3 + -2 + -2 + 1	! GAR transformylase-T	! Purine and Pyrimidine Biosynthesis	! b1849	! purT
PUR_PYR_BS_RXN_GLUPRT	:	h2o_c + prpp_c + gln_L_c -> ppi_c + glu_L_c + pram_c	! LEFT-TO-RIGHT	! H2O + C5H8O14P3 + C5H10N2O3 -> HO7P2 + C5H8NO4 + C5H11NO7P	! 0 + -5 + 0 -> -3 + -1 + -1	! glutamine phosphoribosyldiphosphate amidotransferase	! Purine and Pyrimidine Biosynthesis	! b2312	! purF
PUR_PYR_BS_RXN_GMPR	:	gmp_c + nadph_c + 2.0 * h_c -> nadp_c + imp_c + nh4_c	! LEFT-TO-RIGHT	! C10H12N5O8P + C21H26N7O17P3 + 2.0 * H -> C21H25N7O17P3 + C10H11N4O8P + H4N	! -2 + -4 + 2.0 * 1 -> -3 + -2 + 1	! GMP reductase	! Purine and Pyrimidine Biosynthesis	! b0104	! guaC
PUR_PYR_BS_RXN_GMPS2	:	atp_c + h2o_c + gln_L_c + xmp_c <-> amp_c + ppi_c + glu_L_c + 2.0 * h_c + gmp_c	! LEFT-TO-RIGHT	! C10H12N5O13P3 + H2O + C5H10N2O3 + C10H11N4O9P -> C10H12N5O7P + HO7P2 + C5H8NO4 + 2.0 * H + C10H12N5O8P	! -4 + 0 + 0 + -2 -> -2 + -3 + -1 + 2.0 * 1 + -2	! GMP synthase	! Purine and Pyrimidine Biosynthesis	! b2507	! guaA
PUR_PYR_BS_RXN_IMPC	:	imp_c + h2o_c <-> fprica_c	! REVERSIBLE	! C10H11N4O8P + H2O <-> C10H13N4O9P	! -2 + 0 <-> -2	! IMP cyclohydrolase	! Purine and Pyrimidine Biosynthesis	! b4006	! purH
PUR_PYR_BS_RXN_IMPD	:	h2o_c + nad_c + imp_c -> nadh_c + xmp_c + h_c	! LEFT-TO-RIGHT	! H2O + C21H26N7O14P2 + C10H11N4O8P -> C21H27N7O14P2 + C10H11N4O9P + H	! 0 + -1 + -2 -> -2 + -2 + 1	! IMP dehydrogenase	! Purine and Pyrimidine Biosynthesis	! b2508	! guaB
PUR_PYR_BS_RXN_OMPDC	:	orot5p_c + h_c -> ump_c + co2_c	! LEFT-TO-RIGHT	! C10H10N2O11P + H -> C9H11N2O9P + CO2	! -3 + 1 -> -2 + 0	! orotidine-5'-phosphate decarboxylase	! Purine and Pyrimidine Biosynthesis	! b1281	! pyrF
PUR_PYR_BS_RXN_ORPT	:	ppi_c + orot5p_c <-> orot_c + prpp_c	! REVERSIBLE	! HO7P2 + C10H10N2O11P <-> C5H3N2O4 + C5H8O14P3	! -3 + -3 <-> -1 + -5	! orotate phosphoribosyltransferase	! Purine and Pyrimidine Biosynthesis	! b3642	! pyrE
PUR_PYR_BS_RXN_PRAGSr	:	atp_c + gly_c + pram_c <-> adp_c + gar_c + h_c + pi_c	! REVERSIBLE	! C10H12N5O13P3 + C2H5NO2 + C5H11NO7P <-> C10H12N5O10P2 + C7H14N2O8P + H + HO4P	! -4 + 0 + -1 <-> -3 + -1 + 1 + -2	! phosphoribosylglycinamide synthase	! Purine and Pyrimidine Biosynthesis	! b4005	! purD
PUR_PYR_BS_RXN_PRAIS	:	atp_c + fpram_c -> adp_c + air_c + pi_c + 2.0 * h_c	! LEFT-TO-RIGHT	! C10H12N5O13P3 + C8H15N3O8P -> C10H12N5O10P2 + C8H12N3O7P + HO4P + 2.0 * H	! -4 + -1 -> -3 + -2 + -2 + 2.0 * 1	! phosphoribosylaminoimidazole synthase	! Purine and Pyrimidine Biosynthesis	! b2499	! purM
PUR_PYR_BS_RXN_PRASCSi	:	atp_c + asp_L_c + 5aizc_c -> adp_c + h_c + pi_c + 25aics_c	! LEFT-TO-RIGHT	! C10H12N5O13P3 + C4H6NO4 + C9H11N3O9P -> C10H12N5O10P2 + H + HO4P + C13H15N4O12P	! -4 + -1 + -3 -> -3 + 1 + -2 + -4	! phosphoribosylaminoimidazolesuccinocarboxamide synthase	! Purine and Pyrimidine Biosynthesis	! b2476	! purC
PUR_PYR_BS_RXN_PRFGS	:	atp_c + h2o_c + gln_L_c + fgam_c -> adp_c + fpram_c + glu_L_c + h_c + pi_c	! LEFT-TO-RIGHT	! C10H12N5O13P3 + H2O + C5H10N2O3 + C8H13N2O9P -> C10H12N5O10P2 + C8H15N3O8P + C5H8NO4 + H + HO4P	! -4 + 0 + 0 + -2 -> -3 + -1 + -1 + 1 + -2	! phosphoribosylformylglycinamidine synthase	! Purine and Pyrimidine Biosynthesis	! b2557	! purL
PYRU_M_RXN_ACALD	:	coa_c + nad_c + acald_c <-> nadh_c + accoa_c + h_c	! REVERSIBLE	! C21H32N7O16P3S + C21H26N7O14P2 + C2H4O <-> C21H27N7O14P2 + C23H34N7O17P3S + H	! -4 + -1 + 0 <-> -2 + -4 + 1	! acetaldehyde dehydrogenase (acetylating)	! Pyruvate Metabolism	! b0351|b1241	! mhpF|adhE
PYRU_M_RXN_ACKr	:	atp_c + ac_c <-> actp_c + adp_c	! REVERSIBLE	! C10H12N5O13P3 + C2H3O2 <-> C2H3O5P + C10H12N5O10P2	! -4 + -1 <-> -2 + -3	! acetate kinase	! Pyruvate Metabolism	! b3115|b2296|b1849	! tdcD|ackA|purT
PYRU_M_RXN_ALCD2x	:	nad_c + etoh_c <-> acald_c + h_c + nadh_c	! REVERSIBLE	! C21H26N7O14P2 + C2H6O <-> C2H4O + H + C21H27N7O14P2	! -1 + 0 <-> 0 + 1 + -2	! alcohol dehydrogenase (ethanol)	! Pyruvate Metabolism	! b1478|b1241|b0356	! adhP|adhE|frmA
PYRU_M_RXN_FHL	:	for_c + h_c -> co2_c + h2_c	! LEFT-TO-RIGHT	! CH1O2 + H -> CO2 + H2	! -1 + 1 -> 0 + 0	! Formate-hydrogen lyase	! Pyruvate Metabolism	! b4079&b2481&b2482&b2483&b2484&b2485&b2486&b2487&b2488&b2489&b2490|b4079&b2719&b2720&b2721&b2722&b2723&b2724	! fdhF&hyfA&hyfB&hyfC&hyfD&hyfE&hyfF&hyfG&hyfH&hyfI&hyfJ|fdhF&hycG&hycF&hycE&hycD&hycC&hycB
PYRU_M_RXN_LDH_D	:	nad_c + lac_D_c <-> h_c + pyr_c + nadh_c	! REVERSIBLE	! C21H26N7O14P2 + C3H5O3 <-> H + C3H3O3 + C21H27N7O14P2	! -1 + -1 <-> 1 + -1 + -2	! D-lactate dehydrogenase	! Pyruvate Metabolism	! b2133|b1380	! dld|ldhA
PYRU_M_RXN_OAADC	:	oaa_c + h_c -> co2_c + pyr_c	! LEFT-TO-RIGHT	! C4H2O5 + H -> CO2 + C3H3O3	! -2 + 1 -> 0 + -1	! oxaloacetate decarboxylase	! Pyruvate Metabolism	! b1850	! eda
PYRU_M_RXN_PFL	:	coa_c + pyr_c -> accoa_c + for_c	! LEFT-TO-RIGHT	! C21H32N7O16P3S + C3H3O3 -> C23H34N7O17P3S + CH1O2	! -4 + -1 -> -4 + -1	! pyruvate formate lyase	! Pyruvate Metabolism	! b0902&b0903|b0902&b3114|b3951&b3952|b0902&b0903&b2579	! pflA&pflB|pflA&tdcE|pflD&pflC|pflA&pflB&grcA
PYRU_M_RXN_POR5	:	coa_c + pyr_c + 2.0 * flxso_c -> co2_c + accoa_c + 2.0 * flxr_c + h_c	! REVERSIBLE	! C21H32N7O16P3S + C3H3O3 + 2.0 * XH <-> CO2 + C23H34N7O17P3S + 2.0 * XH + H	! -4 + -1 + 2.0 * 0 <-> 0 + -4 + 2.0 * -1 + 1	! pyruvate synthase	! Pyruvate Metabolism	! b0684&b1378|b2895&b1378	! fldA&ydbK|fldB&ydbK
PYRU_M_RXN_PTAr	:	pi_c + accoa_c <-> coa_c + actp_c	! REVERSIBLE	! HO4P + C23H34N7O17P3S <-> C21H32N7O16P3S + C2H3O5P	! -2 + -4 <-> -4 + -2	! phosphotransacetylase	! Pyruvate Metabolism	! b2297|b2458	! pta|eutD
THR_LYS_M_RXN_AOBUTDs	:	h_c + 2aobut_c -> co2_c + aact_c	! LEFT-TO-RIGHT	! H + C4H7NO3 -> CO2 + C3H8NO	! 1 + 0 -> 0 + 1	! L-2-amino-3-oxobutanoate decarboxylation (spontaneous)	! Threonine and Lysine Metabolism	! s0001	! s0001
THR_LYS_M_RXN_ASAD	:	aspsa_c + nadp_c + pi_c <-> 4pasp_c + nadph_c + h_c	! REVERSIBLE	! C4H7NO3 + C21H25N7O17P3 + HO4P <-> C4H6NO7P + C21H26N7O17P3 + H	! 0 + -3 + -2 <-> -2 + -4 + 1	! aspartate-semialdehyde dehydrogenase	! Threonine and Lysine Metabolism	! b3433	! asd
THR_LYS_M_RXN_ASPK	:	atp_c + asp_L_c <-> 4pasp_c + adp_c	! REVERSIBLE	! C10H12N5O13P3 + C4H6NO4 <-> C4H6NO7P + C10H12N5O10P2	! -4 + -1 <-> -2 + -3	! aspartate kinase	! Threonine and Lysine Metabolism	! b0002|b3940|b4024	! thrA|metL|lysC
THR_LYS_M_RXN_ATHRDHr	:	athr_L_c + nadp_c <-> 2aobut_c + nadph_c + h_c	! REVERSIBLE	! C4H9NO3 + C21H25N7O17P3 <-> C4H7NO3 + C21H26N7O17P3 + H	! 0 + -3 <-> 0 + -4 + 1	! L-allo-threonine dehydrogenase	! Threonine and Lysine Metabolism	! b1539	! ydfG
THR_LYS_M_RXN_DAPDC	:	26dap_M_c + h_c -> co2_c + lys_L_c	! LEFT-TO-RIGHT	! C7H14N2O4 + H -> CO2 + C6H15N2O2	! 0 + 1 -> 0 + 1	! diaminopimelate decarboxylase	! Threonine and Lysine Metabolism	! b2838	! lysA
THR_LYS_M_RXN_DAPE	:	26dap_LL_c <-> 26dap_M_c	! REVERSIBLE	! C7H14N2O4 <-> C7H14N2O4	! 0 <-> 0	! diaminopimelate epimerase	! Threonine and Lysine Metabolism	! b3809	! dapF
THR_LYS_M_RXN_DHDPRy	:	nadph_c + h_c + 23dhdp_c -> nadp_c + thdp_c	! LEFT-TO-RIGHT	! C21H26N7O17P3 + H + C7H5NO4 -> C21H25N7O17P3 + C7H7NO4	! -4 + 1 + -2 -> -3 + -2	! dihydrodipicolinate reductase (NADPH)	! Threonine and Lysine Metabolism	! b0031	! dapB
THR_LYS_M_RXN_DHDPS	:	aspsa_c + pyr_c -> 23dhdp_c + 2.0 * h2o_c + h_c	! LEFT-TO-RIGHT	! C4H7NO3 + C3H3O3 -> C7H5NO4 + 2.0 * H2O + H	! 0 + -1 -> -2 + 2.0 * 0 + 1	! dihydrodipicolinate synthase	! Threonine and Lysine Metabolism	! b2478	! dapA
THR_LYS_M_RXN_HSDy	:	hom_L_c + nadp_c <-> nadph_c + aspsa_c + h_c	! REVERSIBLE	! C4H9NO3 + C21H25N7O17P3 <-> C21H26N7O17P3 + C4H7NO3 + H	! 0 + -3 <-> -4 + 0 + 1	! homoserine dehydrogenase (NADPH)	! Threonine and Lysine Metabolism	! b3940|b0002	! metL|thrA
THR_LYS_M_RXN_HSK	:	hom_L_c + atp_c -> phom_c + adp_c + h_c	! LEFT-TO-RIGHT	! C4H9NO3 + C10H12N5O13P3 -> C4H8NO6P + C10H12N5O10P2 + H	! 0 + -4 -> -2 + -3 + 1	! homoserine kinase	! Threonine and Lysine Metabolism	! b0003	! thrB
THR_LYS_M_RXN_LYSDC	:	lys_L_c + h_c -> 15dap_c + co2_c	! LEFT-TO-RIGHT	! C6H15N2O2 + H -> C5H16N2 + CO2	! 1 + 1 -> 2 + 0	! lysine decarboxylase	! Threonine and Lysine Metabolism	! b0186|b4131	! ldcC|cadA
THR_LYS_M_RXN_SDPDS	:	sl26da_c + h2o_c -> 26dap_LL_c + succ_c	! LEFT-TO-RIGHT	! C11H16N2O7 + H2O -> C7H14N2O4 + C4H4O4	! -2 + 0 -> 0 + -2	! succinyl-diaminopimelate desuccinylase	! Threonine and Lysine Metabolism	! b2472	! dapE
